p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28
0.04201063,0.6419121,1.8974499,0.9874618,-1.2471622,-0.2558358,0.41122904,1.7835011,-0.41395637,0.9428027,0.30515954,-0.12755053,1.1421621,-0.5191808,0.3450408,-1.0951312,-0.22750346,0.9599858,0.21319312,0.68877125,-0.07258639,-0.5305114,-0.6816079,0.014148521,-0.3881003,0.33789608,-1.5109974,0.16672814,0.022732928
-0.25400072,0.26872134,1.0436265,0.090718545,-0.82017595,-0.7013644,-0.38668355,0.8206745,-0.67266154,0.8259603,0.17441577,0.52116615,0.3718959,-0.58825004,0.9304613,-0.61903024,-0.023574859,-0.23588769,0.3775327,0.3121211,-0.15416996,-0.39469737,-0.597887,-0.22522888,0.07446992,-0.01777475,-1.3289253,0.726604,-0.17024118
-0.08100924,0.31125638,0.977173,0.08762427,-0.6516201,-0.7067136,-0.23401219,0.7574347,-0.47909445,0.7263096,0.20800894,0.46493512,0.5715545,-0.2961088,0.8624992,-0.4178888,0.14505965,-0.37051332,0.3713069,0.28693718,0.007493292,-0.4301758,-0.49244872,-0.1684912,0.11596754,0.05877112,-1.2977971,0.72675496,-0.29889414
-0.22851774,0.19012532,0.94166577,0.20967038,-0.7405516,-0.64414847,-0.23929058,0.7735979,-0.5306888,0.71193475,0.20444305,0.4724071,0.48637325,-0.3979428,0.92391807,-0.52208334,0.04719723,-0.35410684,0.37871408,0.31848297,-0.037475366,-0.34103808,-0.59144944,-0.07699753,0.16332956,0.0050273086,-1.2294754,0.6662486,-0.21138917
0.026047336,0.6311108,0.9259027,0.21576728,-0.16216727,-1.0815539,0.26562697,0.13785152,-0.40402573,1.5847487,-0.039340388,-0.019174963,0.27911025,-0.28401893,1.1159652,-0.38008028,0.19039083,-1.0397071,0.8643051,0.4876539,-0.3907466,-1.9324595,-0.30653232,-0.43882236,1.1154808,0.31254366,-0.91266,0.44191006,-0.26530978
0.03078426,1.7507181,1.023696,-0.031693995,-0.48937348,-0.74583304,-0.97673863,-0.16344167,-0.5699977,1.1541768,-0.14920177,-0.68758196,0.631298,-0.35224062,1.0196058,-0.3239792,0.69842356,-1.280796,0.008207879,0.24119668,-0.5033783,-1.1982622,-0.2665087,-0.44204316,0.41610852,0.7165824,-0.2876991,0.6211297,-0.033612914
-0.16046418,1.3432089,1.3687006,-0.024743957,-0.33612108,-0.960092,-0.50531137,0.0056158155,-0.56852657,0.8877073,-0.40061122,-0.40975636,0.43176717,-0.40037218,0.82602894,-0.12802824,0.2811479,-1.0464064,0.17058052,0.59340715,-0.32025257,-1.5756974,0.07278057,-0.26537064,1.0583652,0.18399136,-0.9039371,0.65652204,-0.5500753
-0.6943357,0.15299958,0.6322126,0.12472699,-1.3648922,-0.6696763,-1.6996213,0.3011788,-0.02125133,1.7189136,0.37956643,0.13484767,0.26762062,-0.62183636,1.7848347,-0.8991526,0.08667836,-0.90799934,0.8370585,1.1581823,0.8897157,0.46181208,-1.0194336,-0.19377376,-0.43444154,0.22319004,-0.7078329,0.3266995,0.6626547
-0.41728964,0.098170914,0.89019084,0.03495765,-1.4932187,-0.78414243,-0.87591815,0.62768346,-0.2404334,1.3584625,-0.008252364,0.89708906,0.46980026,-0.43313557,1.5488517,-0.5881995,-0.08796901,-1.1216363,0.46413568,1.1664921,0.14773935,-0.3079695,-0.905806,-0.033888746,0.31555408,0.076176606,-1.1127299,0.66994417,-0.055375654
-1.1859189,0.063867055,1.1182606,0.27191994,-0.3241598,-0.80159605,-0.90428036,-0.120296754,0.30263248,1.1903733,1.8494725,0.023588864,0.08270244,-0.5990447,1.0854733,0.17877322,1.502025,-0.22649878,-0.22852765,-0.57439315,0.5253951,0.11095135,-0.36998722,-0.36808723,1.0167884,0.14532039,-0.5976984,-0.05716289,0.18172741
-0.5217571,0.35999432,1.3316017,0.7694511,-0.5490638,-0.6606988,0.04278804,0.78000796,0.33091718,0.82937235,1.3462621,1.6934689,0.28408492,-0.68732846,1.2402532,-0.5723648,2.0552907,0.2681749,-1.0773386,0.23048061,1.0077718,-0.3951597,-0.32500985,-0.9175449,1.1626909,0.46652144,0.006614783,-0.39815387,-0.76096994
-0.3132751,0.9352522,-0.10693604,0.04185781,0.3530399,-0.0057777343,-0.31529173,0.9167524,0.07507108,0.35083982,1.2597346,0.6811776,1.0008053,-0.103861704,0.0788623,0.14451154,-0.039960653,-0.19103245,0.9217203,-0.11863734,-0.28840116,0.27477667,-0.6823079,0.7229378,-0.19407533,0.562244,-0.9221858,-0.27229705,-0.6368106
-0.0799186,-0.083582245,1.238732,-0.25934932,-0.49308404,-0.91080976,0.6975619,0.25130853,0.50536376,0.5567811,0.09668156,-0.27165076,1.1563447,-0.086558774,0.5899159,-0.22905187,1.1905135,-0.5385976,0.7673018,0.55273366,0.3841992,-0.48152333,-0.56916755,0.48354614,0.090733565,-0.7155988,-0.6624062,0.68282086,0.32809177
-1.728212,0.4712017,1.1226817,-0.20275682,0.31415853,-0.6038118,0.4027083,2.096345,-0.28165218,-0.08802648,0.9967837,0.8676185,0.1905609,-0.41117024,0.7268314,0.47045568,1.1571078,-0.05692665,0.4920525,1.1101705,-0.7059044,-1.3501034,0.419903,-0.6992727,1.2576069,-0.01727321,0.7377083,0.9872167,-0.2711365
-0.6330832,1.1521417,0.5931925,0.32510108,1.7150599,-0.5661159,0.026395837,1.1862515,-0.23661098,0.09184569,-0.16717312,-0.088353254,-0.47910365,0.0444686,-0.24474323,-0.84486616,0.78917086,-0.6494137,0.07222023,0.22638166,0.31094366,-0.5820323,-0.24640173,0.16151905,1.2063742,0.8706227,0.5935153,0.7337655,-0.5667445
0.28976828,0.97042984,1.1329038,-1.3254629,0.53179073,-0.20032509,0.42282763,0.5888584,-0.6700395,0.89381385,-0.62726974,-0.4684049,0.6759425,0.0031227926,0.73844534,-0.43626696,0.9125822,-0.08125802,0.57908547,2.087892,0.5103865,0.35071316,-0.2544357,0.7279602,0.29193595,-0.3342213,-1.5758097,0.4351744,-0.11821944
0.41868553,0.43643197,0.3602658,-0.081555516,0.23976198,-0.631203,0.6689744,0.4543253,-0.1710135,0.040155206,0.3809619,0.23471631,0.7096418,-0.07108925,-0.23296416,-0.35367888,1.568655,-0.2970524,0.3823446,1.0969797,-0.06644603,-0.37405547,-0.113182284,-0.35029712,0.028119007,0.026014011,-0.78753215,0.061548114,-0.27530682
0.30404967,1.2272966,0.695163,0.41455653,0.6731514,-0.45118642,0.112969205,0.71901727,0.07384519,0.4899643,1.0082158,0.2138037,1.3205285,0.44253585,0.15725093,-1.3647329,1.5271504,-0.27171147,0.49318698,-0.34243807,1.3801504,0.23202664,0.36958423,0.83515364,1.5968539,0.11231854,0.10763191,-0.38935566,-0.54851294
0.343904,0.3345405,0.84454775,-0.36976588,0.04297903,-0.70065045,0.50638926,0.5877596,-0.48218825,0.81174296,0.32098538,0.049367987,0.736139,-0.021182606,-0.16164082,-0.5883878,1.4356279,-0.3292072,0.30919972,1.1759744,0.25069946,-0.11224941,-0.24133582,0.44148153,-0.08933041,-0.5491533,-0.8544895,0.249712,0.215909
-0.11253834,0.6353051,0.25984138,0.62984186,0.12997557,-1.0043336,0.5685506,0.5722786,0.010339093,0.84472615,0.4945897,0.27538782,0.6107192,0.18037029,-0.41094258,-0.30593842,1.5054134,-0.4781994,0.28104076,1.07394,-0.46981236,-0.09443556,-0.7561102,0.3729883,-0.33274484,-0.42700562,-0.8311087,-0.15726803,0.17046739
-0.792466,0.6889743,-0.5325001,0.623278,0.15273371,-0.6225437,0.5530683,1.0154803,0.23044471,0.5112344,0.71354586,0.3797201,-0.17373945,0.029104892,0.42056346,0.24135703,0.7035999,-0.7621704,0.37564167,0.41103664,-0.6395029,0.04997451,-0.35247388,-0.5687274,-0.24941477,0.33729985,-1.0094728,-0.35299724,0.78189003
-0.16656215,0.8142416,-0.3133412,0.6883916,0.19265454,-0.8365379,-0.053581335,0.3792254,-0.392418,0.7490733,0.6828275,0.35457453,0.06844904,0.39108106,0.24852388,-0.24418989,0.82208186,-0.517747,0.16157866,0.39159986,-0.53926164,-0.08790578,-0.47447798,0.1960615,-0.4569038,0.09874874,-0.6530062,-0.05273852,0.1343182
-0.27660617,0.74672157,-0.23657677,0.7130173,0.13341238,-0.9790444,0.022091195,0.5459813,-0.31557247,0.8426155,0.5648373,0.4303704,0.042168792,0.20779435,0.14598992,-0.35247016,0.7123002,-0.49464607,0.12565419,0.31316873,-0.63880754,-0.026345743,-0.6910906,0.11699307,-0.3830421,0.08384007,-0.5534823,0.032732606,0.06373075
0.54329807,0.8380496,0.49675068,-0.58388364,0.53683776,-0.60181344,-0.63346237,1.2826736,-0.5645162,0.7479061,0.43804508,0.08571877,1.2040855,1.1580046,-1.1116599,-0.3118353,-0.037199255,0.27810338,1.5944852,-0.42514315,-0.14101647,-0.5955194,0.15206246,0.17028455,0.18895406,-0.8568842,-1.4139818,0.13698885,1.2008774
0.8370023,0.5759447,0.49554548,-0.99456304,1.6554286,-0.41020513,-0.12780516,2.0599883,-0.9228732,0.74526745,1.2695426,-0.2462602,-0.3298437,0.6604893,-0.3256333,0.22034757,-0.0797803,-0.5436513,1.9145548,-0.12836982,-0.41524714,-0.7793926,-0.13860153,-0.41847673,0.2509286,-0.7802723,-1.6239719,0.35759705,0.3428025
-0.18411113,-0.5885062,-0.06277064,-1.4381261,-0.38035017,-1.2143706,-0.08394153,0.7287693,-0.9421856,1.9273124,1.1744161,0.2782275,-0.48176575,-1.1079774,1.0124571,-0.19048715,1.9529742,0.3448473,-0.1232955,0.94620323,-0.29801857,0.43062967,-0.4687211,0.05621222,-0.62704426,0.87407154,-0.9626306,0.5419541,-0.55354476
1.0926679,0.1276608,0.9042044,-0.5512321,1.278534,-1.4577104,0.72945744,0.8979435,-0.6038969,0.7040078,0.17968997,-0.22118507,-0.18914874,-0.3359146,-0.66444594,-0.7463537,0.8939934,0.022024823,1.0164355,1.1951065,-0.515147,-0.5063957,-0.27412012,-0.3524691,0.055030122,-0.675326,-1.7656736,0.12944993,-0.56596434
0.8274338,0.04392315,-0.34675243,0.22704594,0.032888528,-2.42329,0.5958825,-0.72921914,-1.722789,-1.0028297,2.818431,0.67477065,0.29002166,0.3624473,-1.2598876,-0.7861492,0.94319725,-0.46786162,1.0166475,-0.24464591,0.6274116,0.022650963,-0.9319078,-0.56599444,1.303147,0.3562659,-1.4896724,0.12314412,-0.67809755
-0.7825563,0.5405852,0.51853377,-0.39336726,0.5532994,-1.6150193,0.12651058,0.36716366,-1.051371,-0.026307601,1.0457293,1.2512406,0.7866959,-0.83434373,0.80793935,-1.2241788,1.848419,-0.2521724,0.084803216,1.3757589,-1.39667,-0.18956539,-0.009589841,-0.6672609,0.23511319,0.7146064,-0.09068646,0.18755771,-0.31561685
0.035644483,0.30230147,0.83615667,-0.19686505,0.08366763,-0.63767,0.62586045,0.7094327,-0.16502395,0.7592932,0.4078646,-0.062190134,0.89217997,-0.12872782,-0.05138495,-0.4350675,1.3041121,-0.220118,0.56561613,1.3364192,0.03633502,-0.04478897,-0.23930569,0.40952843,0.0863678,-0.32398075,-0.6544512,0.3629201,0.1516916
0.19185983,0.49399084,0.91020477,-0.28442413,-0.20255814,-0.65868455,0.6817425,0.50098914,-0.4526115,0.81881946,0.34739247,0.05215692,0.8618613,0.031421807,0.075957276,-0.59348005,1.249816,-0.17911671,0.48657644,1.1405057,0.05155375,-0.24573229,-0.20325984,0.29260573,-0.091892436,-0.4479449,-0.56183577,0.54279923,0.044161502
0.26347935,0.56005126,0.8699419,-0.41265267,-0.17891599,-0.44138142,0.6323461,0.5141889,-0.57517016,0.9304821,0.5563579,-0.14373536,0.9657272,0.053965718,0.035932973,-0.4775973,1.1701899,-0.30018368,0.42043796,1.0492736,0.2827985,-0.14997491,-0.038302265,0.44537285,-0.08017582,-0.48383954,-0.67128485,0.52521694,0.21667628
0.17210853,0.2959617,0.80117023,-0.3847646,-0.038012136,-0.66910183,0.7456765,0.61890984,-0.20989342,0.63177437,0.38932243,-0.120247625,0.93296564,0.036006127,-0.08697945,-0.48527712,1.4756305,-0.23460357,0.46411088,0.9737725,0.0666164,-0.25067642,-0.32394996,0.4056533,-0.06981974,-0.70178246,-0.73417854,0.34945014,0.07139267
0.078288354,0.45525387,0.8874633,-0.18424167,0.1453977,-0.7242209,0.7791845,0.7395941,-0.37242877,0.68138105,0.5296636,-0.20145693,1.0326338,-0.12109252,0.027918017,-0.4438473,1.2626152,-0.27072972,0.5264292,1.1812973,0.09492298,-0.105287135,-0.16537237,0.4234542,-0.054195397,-0.5619088,-0.5062579,0.12363393,0.06978668
0.21619858,0.23433936,0.87092185,-0.28063905,0.03843432,-0.6977675,0.49786448,0.61904496,-0.2206018,1.0458727,0.4212709,-0.14301789,0.99403185,-0.15115058,-0.0680333,-0.48059705,1.4418348,-0.21704704,0.5279841,1.0228056,0.15666975,-0.024040287,-0.046223346,0.4496463,-0.084251985,-0.6866615,-0.64348036,0.36131907,0.16725002
0.21714182,0.31359708,0.8724588,-0.33403796,-0.024739346,-0.7157927,0.5214667,0.724611,-0.21766071,0.9417189,0.4589006,-0.121515475,0.7730326,-0.08678663,-0.12891686,-0.45726418,1.2836858,-0.17679337,0.5016317,1.2385018,0.07007794,-0.040883753,-0.15526858,0.45435718,0.010742075,-0.48636848,-0.79118645,0.27501285,-0.027214916
0.13672659,0.26219723,1.0550185,-0.3445808,0.26979753,-0.65062547,0.6166148,0.67576003,-0.061657384,0.7853377,0.43480062,-0.014312016,0.89268076,-0.031737637,-0.14018402,-0.6041204,1.1744982,-0.39375567,0.42205334,1.1247613,0.056030083,0.016079465,-0.15750208,0.4444722,0.016601358,-0.48279724,-0.6221266,0.2396587,0.10073331
0.44024137,0.15060322,0.16854908,1.2685605,-0.13182577,-0.3898971,-0.04381278,1.0566717,0.7679518,1.2154876,-0.8170102,1.6963308,0.4319716,0.9193333,0.14525925,1.4831417,0.99012613,-0.79948235,-0.7907078,1.6701373,1.3495729,1.325496,-0.43575504,-0.41295922,-0.6182156,-0.08288324,-0.67717355,1.7506073,-0.7732943
0.17057168,0.53959256,0.89789015,0.28817108,0.21112733,-0.32977802,-0.2635819,1.3546964,-0.5519011,0.1534727,0.05377746,-0.292432,0.5528559,-0.32726276,-0.35905218,0.3388257,0.99475425,-0.5929869,0.2405223,0.00064934045,0.28636974,-0.57344145,0.7035415,-0.26423436,1.1592139,-0.9548987,-0.32575116,0.24581778,0.16419284
0.13478804,-0.06378115,0.11199959,0.71449435,0.21240757,0.036544383,0.31699803,0.07621338,-0.12733178,0.98583525,1.4669474,0.9129238,0.6726467,0.05923741,-0.61997515,0.23476498,-0.030842828,-0.4585443,0.39112103,-0.80117095,0.76013124,0.28364772,-0.2500224,-0.47187826,1.069736,-0.07467921,-0.90229917,-0.25533068,-0.14161228
0.19579707,-0.037206315,0.97509056,-0.17677401,0.6690589,0.785942,-0.6185571,1.0441127,-0.57270026,-0.15626419,0.60387284,0.33536363,0.5847449,0.23943414,-0.0011429678,0.5190242,0.7476012,-0.59009576,0.37634668,-0.09957883,0.33511806,0.8962912,-0.45737734,-0.36701775,0.5475131,-0.60535324,-0.76992095,0.3692352,0.13672546
0.28421196,0.19688673,0.28312352,0.328222,-0.15690497,-0.14848246,-0.086356506,0.7725278,-0.29534966,0.44505283,0.20410457,0.23974587,0.63660467,0.12870377,-0.1071219,-0.29312643,0.3443563,-0.75107557,0.30317542,-0.5918851,0.9927684,0.75670564,-0.3938051,-0.7623369,0.62146735,-0.647444,-1.1097385,0.16867594,0.05136291
0.407065,0.4948717,0.42001882,-0.102307,0.28587055,-0.5859505,0.6638765,0.41918683,-0.20295641,0.008741899,0.3598811,0.16875967,0.668212,-0.028963754,-0.32635453,-0.44859597,1.5293934,-0.3883143,0.41809434,1.1209711,-0.017372932,-0.39239985,-0.116226174,-0.43072927,0.05814935,0.040362634,-0.88912886,0.09228114,-0.3413784
0.50151294,0.45364332,0.47330353,-0.09470337,0.2831222,-0.63752055,0.6008605,0.4190926,-0.19368757,0.0034337707,0.39167607,0.15902482,0.79438275,-0.08527682,-0.24898335,-0.44765723,1.5760874,-0.26118314,0.30919778,0.99315274,-0.0042045424,-0.3659128,-0.19417809,-0.3504017,0.13686956,-0.025484022,-0.8094248,0.07767163,-0.23905839
-0.06635311,0.27135056,0.44450217,0.30339825,-0.45308855,-0.82494396,0.6348387,0.94717246,-1.1822329,1.4176269,-0.8281454,-0.472884,0.7170141,0.17782296,0.7402799,-1.4147577,0.14198858,-0.49168658,-0.52649873,0.30501324,0.46174365,-1.4571029,-0.65070635,1.4916365,1.2815495,0.6578296,-1.2727855,0.7458838,-0.18491326
-0.45801136,-0.57032984,0.16915534,0.44428888,0.15544304,-0.5982217,0.12451241,1.2379986,-0.8221091,1.991733,-0.7713693,-0.52266294,0.9367568,-0.16117236,0.4227224,-1.7765408,0.6917976,-0.7862234,-0.4182731,-0.72819805,0.6617048,-2.0259354,0.48860618,1.132807,1.012679,0.7335403,-1.1596633,0.35294798,-0.028966224
0.5686193,-0.6900266,-0.061597712,-0.24450825,-0.91238374,1.2795986,1.592819,2.338089,-0.2100066,2.4329188,-0.738209,-0.31440166,1.1574161,0.5194358,1.5396705,-1.3675842,0.5484968,-0.6955346,-0.47774902,0.4761983,-0.28080958,-0.5620299,-0.6641314,1.6273067,-0.6832554,0.13507207,-1.2840519,1.2066574,-0.08103453
0.13655835,0.58091486,0.06773722,0.79019976,0.36099517,-0.09191915,0.37536424,1.3610233,-0.20913965,0.5378702,0.079326324,-0.6816997,0.8376629,0.14310347,0.050220493,0.16247556,0.64693034,-0.41795915,0.99708974,0.050523054,0.33725756,0.6677555,0.65890074,0.94210213,0.94374466,-0.19012117,-0.12977925,0.5623227,-0.38761753
-0.23984519,0.8658298,0.10834852,0.8517382,0.6487195,-0.3294337,0.45063707,0.35318872,-0.4999217,0.39912692,0.6011468,-0.1713251,0.6140805,-0.28251457,0.6335936,-0.99718493,0.7514978,-1.3502038,0.45292008,0.48970556,0.39319724,0.8535362,0.1298595,0.28638488,1.6558295,0.26356438,0.11801976,-0.6294973,-0.7626098
0.17727059,0.587243,0.11196395,0.38631386,0.08386007,-0.1719045,-0.34679633,0.10968871,-0.59851414,0.8530919,0.9933411,0.42429,0.701139,0.33285418,0.3465419,-0.93180126,0.36527002,-1.549185,0.18450852,0.05887788,0.6831529,0.47011915,-0.15288031,-0.2822647,1.0355661,-0.28871006,-0.770301,-0.36670896,-0.3354539
0.08281425,0.9308222,0.037859656,0.32090938,0.15900984,0.19779544,-0.16000298,-0.090675674,-0.41731346,0.80755883,0.84791994,0.5635946,0.8221104,0.08040809,0.8280578,-0.80447966,0.4126669,-1.3096356,0.3830502,0.20147231,0.63624686,0.10009731,-0.02442089,-0.28479263,0.9512956,-0.10166758,-0.81679195,-0.2366279,-0.62220204
0.6285357,0.98616326,0.31329033,-0.17592785,-0.6590406,-0.029624691,1.7356187,1.7087185,0.6666814,1.3617724,-1.3174859,-0.34849578,1.3096378,0.2933201,0.70068836,-0.04186436,-0.4904707,-2.1556814,-0.00013122833,0.24661347,0.0849768,0.452955,-1.1645461,1.681314,1.3900042,0.27732232,-0.019008819,0.8171679,0.0015063591
-0.3459154,0.28391838,-0.20137651,0.2562759,0.10735146,0.18486069,-0.09826723,0.26094368,-0.61320776,0.84269387,0.71192545,-0.18256448,0.18315004,-0.54209113,0.6891744,-0.9936249,0.7667158,0.10837686,-0.2859309,0.074785605,0.97793,-0.13647993,0.94724977,0.24602318,0.15672323,-0.51142466,-0.68856406,0.55776554,0.090971366
-0.37425387,0.22895995,-0.071046814,0.2980335,0.10336134,0.22863436,-0.057209883,0.40931368,-0.6572025,0.85082304,0.68012214,-0.16207495,0.1628888,-0.62801576,0.7149926,-1.3721638,0.86865187,0.026144266,-0.14801018,0.12696867,1.0552876,0.06518271,1.0145059,0.39167568,0.31838205,-0.62930185,-0.74583846,0.6377766,0.23241012
-0.15576616,1.0353676,-0.35096404,-0.24104267,0.96968096,-0.4619399,-0.0002908841,0.6987181,0.17360365,0.18475834,0.165872,-0.1470581,0.31328052,0.37572938,-0.001155974,-1.3581959,1.0465043,0.086452454,-1.6203048,-0.09876486,0.03190542,-0.40667722,-0.12708482,0.61061025,0.79095954,1.1285253,-0.03317687,-0.2807329,0.44699046
-0.36599955,0.31590706,-0.22015268,-0.052553505,0.3439795,-0.09529247,-0.57879174,0.60898983,-0.9724045,0.61443955,0.7850868,0.13514404,-0.053337988,0.39339784,0.80540234,-0.80023646,1.1624198,0.4631638,-0.73386556,-0.13942271,0.4095749,-0.21331398,0.118077174,0.27886832,-0.3719393,0.292272,-1.122571,0.39854175,0.48439592
-0.0038491695,0.5267773,0.3032546,0.9482202,1.3945426,-0.048501402,0.19663084,1.4648583,-0.16010128,0.5763772,-0.31124574,-0.911014,1.4187382,-0.11836548,-0.48417217,0.6024795,0.85065436,0.06278916,1.4987564,0.13949966,0.09402119,0.74827605,0.5709901,1.0107806,1.5426145,0.30893937,0.3668924,1.3671712,-0.6846687
-0.22102235,1.2244056,0.58471507,0.8298243,1.1854036,-0.27616122,0.5221246,0.43341053,0.8486318,0.19370502,0.22474492,0.039300945,0.032442097,-0.5128075,0.57521385,-0.5747434,0.7680051,-0.53288686,-0.05524747,0.1450269,-0.1472223,1.793946,0.4766426,0.40215456,1.6319194,-0.58740866,0.8145014,-0.075077266,-1.2994478
0.04876683,0.4961022,0.08578971,0.88253886,-0.38783118,0.44888806,-0.3111437,-0.22238357,0.1372544,1.3063655,1.0273026,0.17841877,1.3272032,0.21727262,-0.18891327,-0.9836801,-0.22373044,-1.7784765,0.08397739,0.15233111,0.5531612,0.6240041,0.8027086,-0.18769492,1.8377668,-0.35927165,-0.3346907,-0.0011974802,-0.89591783
-0.09608076,0.9679031,0.09644736,0.7555742,-0.17029543,0.5972329,-0.20376101,-0.43914968,0.40596232,1.1432619,0.6532665,0.24362163,1.3892874,-0.13471334,0.3308472,-0.8228747,-0.07284086,-1.5202808,0.3236308,0.21304029,0.48152214,-0.058643878,0.82172483,0.021415472,1.57537,-0.012100797,-0.65642893,0.09012399,-1.2896289
-1.0078853,-0.55231774,-0.30699283,1.0779613,-0.012724023,0.35068148,1.2755283,2.4339297,-1.2662038,1.1331836,-1.8714536,-1.1068553,1.9556186,-0.459697,2.2161748,-0.9686512,0.83141816,-0.815805,-0.1775552,0.38968855,-0.8743106,-0.30024418,-0.023866838,1.0384103,1.3710482,0.56853515,-0.09305866,0.64515513,0.033737116
-0.7366071,0.031207038,-0.09850492,0.46105954,0.17095906,-0.72037524,1.6798028,2.3407607,-0.88805264,-1.0346285,-0.6482222,-0.3672701,0.3369287,-0.1064872,1.2568127,-1.2417314,0.62619495,0.108470954,0.5730957,0.5414006,-0.6624938,0.7572794,1.439724,0.9925548,1.3164144,1.6032586,-0.48406568,0.40593988,0.20978364
-0.41569418,0.65603685,-0.96609336,0.38436827,0.61661357,0.5534576,-0.11244181,0.27221692,-0.68731445,0.5499922,1.2098781,0.49440762,0.32862574,-0.060057543,0.9686462,-0.5898251,0.8726149,0.42433664,-0.032535076,0.5083872,0.8702874,0.9316098,0.666299,-0.31103468,0.5054436,-0.06448698,-0.69323695,0.23747543,-0.9521938
-0.41394588,0.49888974,-0.85034317,0.36761048,0.49629018,0.55889994,-0.20092672,0.27752027,-0.8120159,0.505963,1.1318907,0.46692902,0.33407947,-0.005446121,0.82877,-0.82459795,0.8511768,0.27090576,-0.020730112,0.61004436,0.76093644,1.0063933,0.5871948,-0.3912113,0.6809123,-0.06911476,-0.6493582,0.27024406,-0.86599624
-0.13976833,1.3913965,-1.039286,0.43440858,1.1963784,0.2556634,0.086067125,0.7697476,-0.495496,-0.32169962,0.6307701,0.17732881,0.33013806,0.13354059,0.74174505,-0.97682714,0.8481657,0.5619994,-0.7514225,0.8307145,0.70643896,0.6292452,-0.13613439,0.54250175,0.9460527,1.0295047,0.1970435,-0.6006516,-0.2755486
0.09768031,0.82175034,-0.058880504,0.010462746,0.79100597,0.65564275,-0.16265519,0.5933825,-0.16626327,0.91168296,0.8398262,0.20174533,0.1672089,-0.7910566,0.7455796,0.1686471,1.0491501,0.11435888,0.25198758,0.8818483,0.7149299,0.8750386,0.43800378,0.5833776,0.23820855,-1.2125126,-0.3271227,0.6252023,-0.12277433
