p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27
0.95264965,0.231822,1.041255,1.4371468,-0.66905373,-0.15361172,-0.46713787,0.23343164,1.9401147,0.020413743,-0.16555263,0.7407544,-0.80449694,1.3770553,-0.44402003,0.37774178,-0.0076651075,1.8307176,1.1367592,0.34780595,1.3668959,1.0077205,1.2003322,1.5653288,0.6990734,0.5643391,1.0371485,0.08898584
0.4541591,-0.101585686,-0.7720016,0.013813587,0.4772854,0.0062646857,0.47076055,-1.0573261,0.12996669,-0.759142,-1.1656511,-0.6868962,-0.3170452,-0.27648172,0.573623,0.71285415,-0.38949108,0.67920476,0.62883085,0.21791591,0.40095672,-0.4485237,0.036703095,-0.076133385,-0.27818874,0.22454922,1.229859,0.15407528
0.2686834,-0.2907987,-0.061863746,-0.04722743,-0.06395905,0.033023722,0.78419536,-0.7254211,-0.16742098,0.5000114,0.28327653,0.30904222,0.55879813,-0.15191936,0.7261907,0.23465768,0.8121859,1.4854937,1.4907887,0.444749,0.7555418,0.38170952,0.28225031,-0.08415778,0.08863154,-0.5010567,0.32646772,-0.40278608
-0.0760037,-0.17448778,0.54765034,0.15532745,0.72247404,0.042364698,0.37190035,-1.3011767,0.24410206,-0.3429778,-0.62149775,-0.75054675,-0.6595802,0.4974494,0.604325,0.042723715,0.36078274,1.6255685,0.41309443,0.50614053,0.030880166,0.45686555,0.30551726,0.3246673,0.17799649,0.2536217,0.07541144,-0.105061024
0.18080811,0.24674928,0.081736825,-0.089883685,-0.23082608,-0.08145162,0.6206068,-0.9362614,-0.020891352,0.021059547,-0.07148186,-0.56018853,-0.14078206,-0.5506387,0.5170042,-0.13032457,0.60471094,1.4164871,0.8124256,0.3148724,0.4485956,0.310245,0.94558513,-0.2667237,0.9567497,-0.23349155,0.9162131,-0.090739846
-0.346614,0.61873156,0.4904326,0.426947,0.32993314,-0.49236822,0.00883301,-0.9204189,-0.2713705,-0.43662414,-0.18790646,1.0057774,-0.33315554,0.5430569,-0.18135904,1.1402769,-0.16460098,0.6654425,0.9832382,-0.72383547,-0.15682362,0.38972107,0.42988205,-0.052801106,-0.25809923,-0.19787031,0.28602752,0.5348689
-0.29891425,0.59729767,0.4301782,0.42756364,0.34138748,-0.43660545,0.12159497,-0.9819139,-0.3175358,-0.45761988,-0.24752362,0.890657,-0.36133566,0.6008869,-0.18166162,1.0112499,-0.24473408,0.68363345,0.91181314,-0.6526763,-0.28611603,0.36621928,0.334486,-0.08952982,-0.273851,-0.2112595,0.3171111,0.61204445
0.5093787,0.03644926,-1.4330815,1.3423859,-1.0612233,-1.2907922,0.0044353204,-1.3872372,-0.4488394,-1.3956676,-0.062302504,0.5187641,-0.10735346,0.5623722,-0.99528116,0.9024628,1.0346729,-0.46766403,-0.15787661,0.93244255,0.005770091,1.1651566,-0.22254416,-0.2221509,0.020150226,-0.9611668,1.5800344,-0.068952635
0.96133024,-0.88013047,-1.0789491,1.4280598,-1.5776646,-1.0211145,0.21762878,-1.8946867,-0.40434784,-1.0255876,-0.23490381,0.39934888,0.6861105,0.02016685,-0.7968381,1.4791498,0.69397444,-0.5608101,0.16741997,0.8585521,-0.416281,0.6872839,-0.7414485,0.65953994,-0.20247917,-0.5745209,1.951059,0.58538246
-0.038254853,-0.08440788,-0.4790199,1.4024612,-0.72441137,-1.5645552,-1.7766274,-0.60745746,-0.19747481,-2.671345,1.9179875,-0.13782878,-0.37130526,0.77356493,-1.117412,1.085188,0.5773461,-0.08419684,-0.49976143,0.79259056,0.6183826,0.6591195,0.61613417,0.38320562,-1.728422,0.043464027,1.9596531,-0.60808015
-0.018313598,-0.35286167,-0.3817975,0.45764533,0.61600834,-0.40262666,0.5669378,-1.1940587,0.5206479,-1.4351163,0.17273977,0.2553652,-0.70377415,-0.880593,-0.3386447,-0.22192745,-0.09378107,-0.36213216,0.819086,-0.35751832,0.30702195,0.15102844,-0.009915214,-0.093006216,0.16763292,0.11971716,1.2060614,0.5816386
0.22484607,0.25817558,-0.33373755,-0.12578999,0.7059322,-1.4376062,0.46268797,-1.3367802,0.36670148,0.31398535,-0.3761707,0.51620835,-0.42657724,-1.2733614,0.08906642,0.5902168,0.17533512,1.0024462,0.045778546,-0.34140226,0.44683668,1.38239,-0.54406583,-0.23929717,0.4368494,-0.5768612,0.8330865,1.2869039
0.18390527,0.08883941,-0.53995836,-0.23457728,1.0531975,-0.62606746,0.607968,-1.0360597,-0.26748708,-0.30484796,0.11700041,-0.039777145,-0.17515415,-0.55870664,1.0163529,0.99152684,0.74327403,0.95413256,0.12823276,-0.59025145,-0.22082524,0.9809608,-0.019170333,-0.62096155,0.648489,0.30955464,1.0695292,0.1335808
0.23300388,-0.1986148,-0.7540701,-0.101566605,1.0745505,-0.4048155,0.24863786,-1.0354421,-0.15004548,-0.16862065,0.075769134,0.1376295,-0.18715622,-0.2661782,0.8418005,0.8866324,0.6226288,1.1889229,0.118517324,-0.33154133,0.006865279,1.2016057,-0.28282332,-0.15839219,0.47367468,0.18013357,1.0418731,0.5020841
0.057709582,1.038145,-0.41095692,0.66059816,-1.277939,-1.0343816,-1.2343904,-1.0447426,0.7547794,-2.492733,-0.009600875,0.94829535,0.99272764,-0.9968818,-0.8159497,0.08818111,0.7605792,0.601166,1.1384183,0.06012763,0.5406448,1.8799928,0.9643333,0.08860308,-1.3139257,-0.335459,1.0592016,-0.31582844
0.2371895,-0.5797201,-0.64387673,0.02793523,-0.57044053,-0.29038122,0.5964062,-0.6946207,-0.07603534,-0.5540755,0.63048476,0.20030272,-0.7882558,0.7292444,0.044844784,1.0604595,0.35902706,-0.17979398,-0.02151996,-3.1991258e-05,0.5048406,0.11338488,0.07040786,0.42949042,0.4766063,0.34027514,0.74040794,1.0161896
0.32788718,-0.52668893,-0.644105,0.10443248,-0.639477,-0.44214192,0.6033426,-0.843045,-0.089234866,-0.6108945,0.6525118,0.09408519,-1.0904652,0.590866,0.042358954,1.2454907,0.5123371,-0.27130213,-0.18363985,-0.056592166,0.52787375,0.3030724,0.20745224,0.4644551,0.49487936,0.3954066,0.79498404,1.1158292
-0.035902247,0.2732032,-0.16572966,0.736855,-1.0996736,-1.4151849,-0.021081293,-0.6898761,-0.1972361,0.1976164,0.12278166,0.32728297,0.6410348,0.14119463,-0.62397814,0.47271514,-0.22196095,1.1885018,0.14634229,-0.17898233,0.9313137,0.49916232,-0.27055892,0.38436902,1.0641938,-0.5870316,-0.4019509,1.1845828
0.26835603,-0.20093054,0.10436198,1.0488453,-0.65035903,-0.70791805,0.47167063,-0.37249535,-0.70781046,-0.52711946,0.6386155,0.12093056,-0.22033097,0.90241545,-0.13020176,0.8451694,0.29508346,0.73309916,0.22169515,0.36741173,0.5034666,-0.12916705,-0.025418347,0.35217193,0.83373404,0.37977552,0.16549641,1.0649178
-0.15221295,-0.44411138,-0.24932125,1.0477973,1.4528507,-0.506654,0.6590677,-1.0202593,0.6806048,-1.6460824,-0.3964998,0.65541077,-1.3266135,-0.9629856,-0.5507867,-0.85333043,-0.5547823,-0.43671283,0.7096515,-1.1597477,0.44011256,-0.071292505,-0.5175761,0.30251205,0.4769915,-0.8134365,1.5586334,0.7075148
0.66310054,0.1859938,0.17080088,-0.7099674,0.58752143,-1.1504588,-0.005658752,-1.1137301,0.8489052,0.056593556,0.0708982,0.7959843,-1.0925964,-0.8917499,-0.1697666,0.026281958,-0.89629394,0.4612446,0.7336265,-1.3282822,0.42019722,1.4563457,-0.3659715,0.2327008,0.6756362,-0.35197347,0.16361435,0.98432606
0.77358586,0.1722293,-1.5263097,-1.0124431,1.1952071,-0.58977544,0.8238773,-1.1434196,0.48036015,-0.4732141,1.0166615,0.26787183,-0.2072615,-0.77873164,0.88885987,0.6422317,0.8262197,-0.17173459,0.46912754,-1.4618865,-0.16708025,1.1552563,-0.4510716,-0.2909586,0.685519,-0.040788986,1.217726,-0.12395688
0.85878265,-0.1979391,-1.8053066,-0.73681337,1.0550675,-0.05316821,0.45797578,-1.303499,0.55780125,-0.24777663,0.74247444,0.5242423,-0.09710595,-0.52857333,0.57801646,0.5587426,0.6310457,0.27935088,0.41982147,-0.73392016,-0.11614622,1.4587786,-0.7387522,0.027614344,0.62072045,-0.29440162,1.1510067,0.2576124
1.1525115,1.0617096,-0.71939206,1.9847682,-0.99630785,-1.3876837,-1.0391738,-0.9644264,0.81997466,-1.5120611,0.85110176,0.88882107,-0.18174155,-0.5272304,-1.1520625,-0.17600535,0.4251475,0.047189277,-1.3949902,0.9196432,0.21943387,1.1388905,-0.97710466,-0.17108501,-0.7860516,-0.21003284,3.4271376,1.2726885
-0.15829927,0.23145932,0.028791826,1.5286084,0.029699791,-2.013827,-0.4124582,-0.4710317,0.7674135,-0.6600118,-0.6294391,1.9242878,-0.44833943,-1.5759805,-0.968368,0.4703206,0.105903596,-0.5961114,-0.6206717,0.66225016,1.9482505,0.5612066,0.25309566,-0.043078437,-0.2254751,0.062740706,0.762875,1.3176737
-0.14597996,-0.33180463,-0.18234862,-0.66803795,0.80794585,-1.0158056,0.8538785,-0.7433111,0.5060495,-0.31513,1.324279,0.32952863,-0.9309291,0.698708,0.36070192,0.24322285,0.118322484,0.747547,0.0802806,0.10249021,0.6223647,0.2862786,-0.18271288,0.41339457,0.6587808,0.26611456,0.6557424,0.8544667
-0.094788596,-0.0702873,-0.1462016,-0.61507225,0.8894096,-1.3166938,0.7976636,-0.6852161,0.4326149,-0.36465842,1.322368,0.14362632,-0.92725027,0.5603196,0.4204718,0.3311303,0.28554112,0.66384786,-0.061797056,0.01931968,0.5522003,0.33262792,-0.13037014,0.30524963,0.5371952,0.1650366,0.5795422,0.74204075
-1.0701782,0.2629683,-0.1523821,-0.21686742,-0.0041463156,-1.9673626,0.20482515,-0.96117467,0.77903944,-0.020837242,0.39021087,0.46457878,-0.36668366,0.39096782,-0.28135476,-0.20551567,0.14815801,0.87971014,0.03106199,0.3124616,0.9944722,0.6146418,-0.37281474,0.33775985,0.89542097,-0.20123085,-0.06870498,1.6202273
-0.24481979,-0.5243156,0.027377242,-0.32010955,0.22280253,-0.17535101,0.37426034,-1.1375606,0.68972313,-1.489018,0.9902213,0.34048194,-1.3307128,1.0605747,0.08949104,0.45453602,-0.1768054,0.033022273,0.5754154,0.15433049,-0.010214884,0.1935933,0.22315344,0.40701947,0.6432647,0.62283474,0.40545166,0.6997919
